Avg_Hosp,Facility ID,State,Period,Claim Type,Avg_State,Avg_Nation,Percent_Hosp,Percent_State,Percent_Nation
10850.0,320067,32,4,8,20371.0,21646.0,1.0,1.0,1.0
2160.0,390113,38,3,3,3249.0,2857.0,0.11789999999999999,0.15130000000000002,0.132
2162.0,60006,6,3,5,3122.0,3228.0,0.1252,0.13949999999999999,0.1491
38.0,20017,1,3,6,73.0,89.0,0.0018,0.0034999999999999996,0.0040999999999999995
3131.0,230207,22,3,5,3017.0,3228.0,0.1536,0.1432,0.1491
0.0,50586,5,1,2,0.0,1.0,0.0,0.0,0.0
14.0,100040,10,1,6,8.0,8.0,0.0006,0.0004,0.0004
25.0,450803,43,3,6,96.0,89.0,0.001,0.0040999999999999995,0.0040999999999999995
295.0,150177,16,3,4,1006.0,855.0,0.0113,0.0462,0.0395
9042.0,330199,34,2,3,9880.0,10139.0,0.43200000000000005,0.461,0.46840000000000004
4.0,420010,40,1,5,2.0,2.0,0.0002,0.0001,0.0001
983.0,310076,31,3,4,804.0,855.0,0.041299999999999996,0.0355,0.0395
0.0,40004,3,2,1,0.0,0.0,0.0,0.0,0.0
0.0,460015,44,2,1,0.0,0.0,0.0,0.0,0.0
11.0,340147,27,1,6,8.0,8.0,0.0006,0.0004,0.0004
3406.0,500036,47,3,5,2909.0,3228.0,0.17859999999999998,0.1394,0.1491
784.0,380029,37,3,3,1750.0,2857.0,0.04650000000000001,0.0859,0.132
401.0,390192,38,1,7,571.0,585.0,0.0271,0.026600000000000002,0.027000000000000003
28.0,330151,34,3,2,83.0,149.0,0.0019,0.0039000000000000003,0.0069
0.0,60020,6,2,1,0.0,0.0,0.0,0.0,0.0
4.0,260219,24,1,1,8.0,13.0,0.0002,0.0004,0.0006
7142.0,330006,34,3,5,3983.0,3228.0,0.2992,0.1858,0.1491
1.0,50747,5,2,6,17.0,19.0,0.0,0.0007000000000000001,0.0009
0.0,330164,34,2,1,0.0,0.0,0.0,0.0,0.0
88.0,190014,19,3,6,117.0,89.0,0.0046,0.0052,0.0040999999999999995
69.0,150015,16,3,6,87.0,89.0,0.0034000000000000002,0.004,0.0040999999999999995
25.0,390080,38,1,1,12.0,13.0,0.0012,0.0006,0.0006
16.0,330151,34,1,3,5.0,7.0,0.0011,0.0002,0.0003
927.0,450694,43,3,7,1398.0,1174.0,0.0556,0.0599,0.0542
168.0,450154,43,3,6,96.0,89.0,0.0101,0.0040999999999999995,0.0040999999999999995
269.0,50488,5,3,2,156.0,149.0,0.0113,0.006999999999999999,0.0069
2.0,420086,40,1,6,9.0,8.0,0.0001,0.0004,0.0004
68.0,530015,50,1,4,258.0,152.0,0.004,0.0131,0.006999999999999999
0.0,50380,5,1,2,0.0,1.0,0.0,0.0,0.0
0.0,340109,27,1,2,1.0,1.0,0.0,0.0,0.0
0.0,310040,31,2,1,0.0,0.0,0.0,0.0,0.0
1139.0,450346,43,2,7,1596.0,1545.0,0.053200000000000004,0.0684,0.07139999999999999
437.0,440151,42,3,4,809.0,855.0,0.022799999999999997,0.0368,0.0395
139.0,500041,47,3,2,153.0,149.0,0.0078000000000000005,0.0073,0.0069
856.0,250097,25,3,7,971.0,1174.0,0.042,0.0464,0.0542
0.0,40062,3,2,2,0.0,0.0,0.0,0.0,0.0
0.0,260102,24,1,2,0.0,1.0,0.0,0.0,0.0
1382.0,670103,43,2,7,1596.0,1545.0,0.0646,0.0684,0.07139999999999999
0.0,490127,45,2,5,0.0,0.0,0.0,0.0,0.0
0.0,440194,42,2,5,0.0,0.0,0.0,0.0,0.0
1.0,150166,16,1,6,8.0,8.0,0.0,0.0004,0.0004
345.0,40076,3,3,1,734.0,825.0,0.024900000000000002,0.034300000000000004,0.0381
2235.0,50278,5,2,7,1651.0,1545.0,0.0956,0.07400000000000001,0.07139999999999999
44.0,390163,38,1,4,117.0,152.0,0.0025,0.0054,0.006999999999999999
974.0,500033,47,2,7,1484.0,1545.0,0.0599,0.0711,0.07139999999999999
0.0,450808,43,1,5,3.0,2.0,0.0,0.0001,0.0001
20.0,140185,15,2,6,20.0,19.0,0.001,0.0009,0.0009
1907.0,130006,14,3,5,2752.0,3228.0,0.0922,0.1294,0.1491
282.0,170145,17,3,1,654.0,825.0,0.0171,0.0305,0.0381
0.0,140288,15,1,3,6.0,7.0,0.0,0.0003,0.0003
1299.0,330246,34,3,7,1250.0,1174.0,0.0665,0.0583,0.0542
0.0,330276,34,1,2,0.0,1.0,0.0,0.0,0.0
150.0,60004,6,3,2,131.0,149.0,0.0075,0.0058,0.0069
9.0,370091,36,1,6,9.0,8.0,0.0004,0.0004,0.0004
0.0,360152,35,2,5,0.0,0.0,0.0,0.0,0.0
0.0,340130,27,2,1,0.0,0.0,0.0,0.0,0.0
364.0,360051,35,1,4,165.0,152.0,0.015600000000000001,0.0075,0.006999999999999999
804.0,200037,21,3,1,991.0,825.0,0.0462,0.048,0.0381
3386.0,310083,31,3,3,2835.0,2857.0,0.13,0.1251,0.132
434.0,110233,11,3,2,191.0,149.0,0.0167,0.0091,0.0069
3.0,370100,36,1,6,9.0,8.0,0.0002,0.0004,0.0004
3.0,490144,45,2,6,16.0,19.0,0.0002,0.0008,0.0009
1609.0,50084,5,2,7,1651.0,1545.0,0.0697,0.07400000000000001,0.07139999999999999
0.0,100217,10,2,2,0.0,0.0,0.0,0.0,0.0
799.0,40067,3,3,7,1036.0,1174.0,0.051100000000000007,0.048499999999999995,0.0542
463.0,50272,5,1,7,585.0,585.0,0.022799999999999997,0.0262,0.027000000000000003
52.0,370183,36,3,6,99.0,89.0,0.0039000000000000003,0.0046,0.0040999999999999995
1853.0,290039,33,3,5,2183.0,3228.0,0.076,0.0949,0.1491
32.0,50076,5,1,3,4.0,7.0,0.0014000000000000002,0.0002,0.0003
0.0,390323,38,1,3,7.0,7.0,0.0,0.0003,0.0003
517.0,250025,25,1,7,543.0,585.0,0.030299999999999997,0.0259,0.027000000000000003
706.0,370001,36,3,1,920.0,825.0,0.0319,0.0425,0.0381
0.0,240052,23,2,5,0.0,0.0,0.0,0.0,0.0
0.0,440049,42,2,5,0.0,0.0,0.0,0.0,0.0
406.0,450604,43,1,7,661.0,585.0,0.021,0.028300000000000002,0.027000000000000003
0.0,670059,43,2,5,0.0,0.0,0.0,0.0,0.0
891.0,450563,43,3,1,879.0,825.0,0.044199999999999996,0.0377,0.0381
4.0,370029,36,1,6,9.0,8.0,0.0003,0.0004,0.0004
16.0,360163,35,1,1,12.0,13.0,0.0007000000000000001,0.0005,0.0006
0.0,50633,5,1,2,0.0,1.0,0.0,0.0,0.0
17.0,310064,31,2,6,15.0,19.0,0.0008,0.0006,0.0009
0.0,290049,33,2,1,0.0,0.0,0.0,0.0,0.0
5156.0,190164,19,3,3,4269.0,2857.0,0.268,0.1898,0.132
160.0,340030,27,3,6,94.0,89.0,0.006500000000000001,0.0046,0.0040999999999999995
0.0,370218,36,2,1,0.0,0.0,0.0,0.0,0.0
627.0,50551,5,1,7,585.0,585.0,0.028900000000000002,0.0262,0.027000000000000003
730.0,370234,36,3,1,920.0,825.0,0.03,0.0425,0.0381
1.0,310034,31,1,5,3.0,2.0,0.0001,0.0001,0.0001
2.0,490021,45,1,5,2.0,2.0,0.0001,0.0001,0.0001
0.0,390130,38,2,1,0.0,0.0,0.0,0.0,0.0
687.0,70035,7,1,7,598.0,585.0,0.030699999999999998,0.0276,0.027000000000000003
8.0,150086,16,2,6,18.0,19.0,0.0004,0.0008,0.0009
3974.0,180127,18,3,5,3097.0,3228.0,0.19579999999999997,0.1469,0.1491
3499.0,10022,2,3,3,3004.0,2857.0,0.2693,0.1446,0.132
4146.0,440006,42,3,5,3265.0,3228.0,0.1821,0.1487,0.1491
710.0,170190,17,3,4,912.0,855.0,0.0395,0.0425,0.0395
60.0,330153,34,3,2,83.0,149.0,0.0031,0.0039000000000000003,0.0069
0.0,100288,10,1,5,2.0,2.0,0.0,0.0001,0.0001
493.0,300011,30,1,7,535.0,585.0,0.024900000000000002,0.0258,0.027000000000000003
0.0,340099,27,2,1,0.0,0.0,0.0,0.0,0.0
20.0,440148,42,1,1,15.0,13.0,0.0011,0.0007000000000000001,0.0006
482.0,10012,2,1,7,537.0,585.0,0.0259,0.0259,0.027000000000000003
8.0,300019,30,1,6,6.0,8.0,0.0004,0.0003,0.0004
589.0,330088,34,3,1,750.0,825.0,0.0331,0.035,0.0381
3.0,50009,5,1,5,3.0,2.0,0.0001,0.0001,0.0001
151.0,260032,24,3,6,92.0,89.0,0.005699999999999999,0.0043,0.0040999999999999995
6.0,440156,42,1,3,9.0,7.0,0.0003,0.0004,0.0003
1.0,340039,27,1,5,2.0,2.0,0.0001,0.0001,0.0001
9501.0,160110,13,2,3,10244.0,10139.0,0.4972,0.5077,0.46840000000000004
0.0,520091,48,2,2,0.0,0.0,0.0,0.0,0.0
961.0,470011,46,2,7,1277.0,1545.0,0.0596,0.0617,0.07139999999999999
32.0,360148,35,3,6,87.0,89.0,0.0022,0.004,0.0040999999999999995
10.0,50009,5,2,6,17.0,19.0,0.0005,0.0007000000000000001,0.0009
0.0,340039,27,2,1,0.0,0.0,0.0,0.0,0.0
0.0,280127,29,1,3,6.0,7.0,0.0,0.0003,0.0003
2.0,520103,48,1,5,2.0,2.0,0.0001,0.0001,0.0001
0.0,240104,23,2,1,0.0,0.0,0.0,0.0,0.0
0.0,330279,34,2,5,0.0,0.0,0.0,0.0,0.0
522.0,10073,2,3,4,705.0,855.0,0.039900000000000005,0.0339,0.0395
23.0,390042,38,1,1,12.0,13.0,0.0011,0.0006,0.0006
319.0,450192,43,3,2,175.0,149.0,0.0174,0.0075,0.0069
90.0,50118,5,3,6,88.0,89.0,0.0051,0.0039000000000000003,0.0040999999999999995
0.0,120005,12,1,3,4.0,7.0,0.0,0.0002,0.0003
0.0,220177,20,2,1,0.0,0.0,0.0,0.0,0.0
95.0,390045,38,3,6,86.0,89.0,0.0042,0.004,0.0040999999999999995
795.0,450358,43,3,1,879.0,825.0,0.031,0.0377,0.0381
0.0,670062,43,2,4,0.0,0.0,0.0,0.0,0.0
0.0,190118,19,2,1,0.0,0.0,0.0,0.0,0.0
100.0,250082,25,3,6,102.0,89.0,0.0049,0.0049,0.0040999999999999995
5.0,260195,24,1,6,8.0,8.0,0.0003,0.0004,0.0004
459.0,520071,48,1,7,516.0,585.0,0.0264,0.025,0.027000000000000003
4008.0,140008,15,3,5,3763.0,3228.0,0.1834,0.1728,0.1491
0.0,530012,50,1,2,0.0,1.0,0.0,0.0,0.0
0.0,360077,35,2,1,0.0,0.0,0.0,0.0,0.0
7.0,360133,35,1,6,7.0,8.0,0.0003,0.0003,0.0004
70.0,230236,22,1,4,144.0,152.0,0.0034000000000000002,0.0069,0.006999999999999999
0.0,180009,18,2,2,0.0,0.0,0.0,0.0,0.0
0.0,260091,24,2,4,0.0,0.0,0.0,0.0,0.0
341.0,190303,19,1,7,575.0,585.0,0.0105,0.0256,0.027000000000000003
492.0,240187,23,3,7,915.0,1174.0,0.0322,0.0435,0.0542
1.0,50748,5,2,6,17.0,19.0,0.0001,0.0007000000000000001,0.0009
3.0,110165,11,1,3,6.0,7.0,0.0002,0.0003,0.0003
967.0,300005,30,3,4,903.0,855.0,0.0455,0.0436,0.0395
8093.0,190020,19,2,3,10015.0,10139.0,0.3835,0.44520000000000004,0.46840000000000004
8343.0,330331,34,2,3,9880.0,10139.0,0.38420000000000004,0.461,0.46840000000000004
21748.0,450042,43,4,8,23343.0,21646.0,1.0,1.0,1.0
1960.0,340131,27,3,3,2294.0,2857.0,0.1074,0.1115,0.132
506.0,50704,5,3,4,769.0,855.0,0.019,0.0345,0.0395
0.0,220008,20,2,5,0.0,0.0,0.0,0.0,0.0
0.0,170186,17,2,4,0.0,0.0,0.0,0.0,0.0
0.0,150058,16,2,5,0.0,0.0,0.0,0.0,0.0
1182.0,140150,15,3,7,1262.0,1174.0,0.0496,0.0579,0.0542
2825.0,260190,24,3,5,2852.0,3228.0,0.15539999999999998,0.1338,0.1491
3.0,380037,37,1,5,1.0,2.0,0.0002,0.0001,0.0001
802.0,440017,42,3,1,789.0,825.0,0.036699999999999997,0.0359,0.0381
1.0,360262,35,1,2,0.0,1.0,0.0,0.0,0.0
571.0,450023,43,1,7,661.0,585.0,0.024900000000000002,0.028300000000000002,0.027000000000000003
713.0,420033,40,2,7,1434.0,1545.0,0.0455,0.0677,0.07139999999999999
578.0,450890,43,3,4,837.0,855.0,0.0242,0.0358,0.0395
99.0,230117,22,3,6,89.0,89.0,0.0046,0.0042,0.0040999999999999995
0.0,670067,43,1,3,7.0,7.0,0.0,0.0003,0.0003
0.0,500012,47,1,2,0.0,1.0,0.0,0.0,0.0
4.0,50380,5,1,6,8.0,8.0,0.0002,0.0003,0.0004
1148.0,30023,4,1,7,673.0,585.0,0.0462,0.030699999999999998,0.027000000000000003
190.0,160029,13,3,2,146.0,149.0,0.01,0.0072,0.0069
0.0,230121,22,1,3,5.0,7.0,0.0,0.0002,0.0003
568.0,40072,3,2,7,1341.0,1545.0,0.038900000000000004,0.06269999999999999,0.07139999999999999
48.0,270017,26,3,6,59.0,89.0,0.0026,0.0029,0.0040999999999999995
24388.0,110083,11,4,8,20978.0,21646.0,1.0,1.0,1.0
8569.0,140179,15,2,3,9812.0,10139.0,0.4032,0.45049999999999996,0.46840000000000004
0.0,70033,7,2,5,0.0,0.0,0.0,0.0,0.0
0.0,360351,35,1,1,12.0,13.0,0.0,0.0005,0.0006
1342.0,100068,10,3,7,1415.0,1174.0,0.059500000000000004,0.0643,0.0542
1355.0,310027,31,3,4,804.0,855.0,0.055,0.0355,0.0395
0.0,310070,31,2,2,0.0,0.0,0.0,0.0,0.0
17161.0,170196,17,2,3,10544.0,10139.0,0.6491,0.49119999999999997,0.46840000000000004
11.0,420030,40,1,6,9.0,8.0,0.0006,0.0004,0.0004
0.0,260142,24,1,2,0.0,1.0,0.0,0.0,0.0
7889.0,200019,21,2,3,10120.0,10139.0,0.44909999999999994,0.48969999999999997,0.46840000000000004
0.0,450597,43,2,5,0.0,0.0,0.0,0.0,0.0
0.0,10039,2,1,2,1.0,1.0,0.0,0.0,0.0
720.0,110168,11,3,4,963.0,855.0,0.0359,0.045899999999999996,0.0395
1042.0,460004,44,3,4,888.0,855.0,0.045700000000000005,0.0387,0.0395
5.0,150026,16,1,6,8.0,8.0,0.0002,0.0004,0.0004
0.0,50327,5,2,4,0.0,0.0,0.0,0.0,0.0
231.0,370190,36,3,2,165.0,149.0,0.0075,0.0076,0.0069
3.0,140120,15,1,6,7.0,8.0,0.0002,0.0003,0.0004
0.0,40088,3,1,3,9.0,7.0,0.0,0.0004,0.0003
0.0,100211,10,2,4,0.0,0.0,0.0,0.0,0.0
16.0,370014,36,2,6,33.0,19.0,0.0009,0.0015,0.0009
16.0,670025,43,1,3,7.0,7.0,0.0005,0.0003,0.0003
0.0,140197,15,2,5,0.0,0.0,0.0,0.0,0.0
6516.0,140082,15,3,5,3763.0,3228.0,0.2532,0.1728,0.1491
102.0,230059,22,3,6,89.0,89.0,0.0049,0.0042,0.0040999999999999995
777.0,50528,5,3,4,769.0,855.0,0.0425,0.0345,0.0395
19.0,340147,27,2,6,23.0,19.0,0.0009,0.0011,0.0009
22860.0,450742,43,4,8,23343.0,21646.0,1.0,1.0,1.0
0.0,390062,38,2,1,0.0,0.0,0.0,0.0,0.0
589.0,530011,50,3,7,898.0,1174.0,0.0359,0.045700000000000005,0.0542
139.0,380005,37,3,2,168.0,149.0,0.0072,0.0083,0.0069
1091.0,30012,4,3,7,1403.0,1174.0,0.0541,0.064,0.0542
0.0,340131,27,2,4,0.0,0.0,0.0,0.0,0.0
0.0,100050,10,2,1,0.0,0.0,0.0,0.0,0.0
1342.0,150113,16,3,4,1006.0,855.0,0.0704,0.0462,0.0395
7518.0,330259,34,2,3,9880.0,10139.0,0.33409999999999995,0.461,0.46840000000000004
1542.0,100044,10,2,7,1711.0,1545.0,0.075,0.07780000000000001,0.07139999999999999
1010.0,180064,18,2,7,1418.0,1545.0,0.0512,0.0673,0.07139999999999999
0.0,150161,16,1,3,6.0,7.0,0.0,0.0003,0.0003
3.0,410006,39,1,6,5.0,8.0,0.0002,0.0002,0.0004
141.0,220119,20,1,4,127.0,152.0,0.0077,0.0060999999999999995,0.006999999999999999
508.0,50758,5,3,1,849.0,825.0,0.0204,0.0381,0.0381
11.0,490120,45,1,6,7.0,8.0,0.0006,0.0003,0.0004
388.0,170198,17,3,3,2731.0,2857.0,0.0231,0.1272,0.132
11.0,250128,25,2,6,20.0,19.0,0.0008,0.001,0.0009
745.0,330250,34,3,7,1250.0,1174.0,0.0408,0.0583,0.0542
117.0,40119,3,3,6,97.0,89.0,0.0059,0.0045000000000000005,0.0040999999999999995
172.0,260094,24,3,2,149.0,149.0,0.009300000000000001,0.006999999999999999,0.0069
0.0,10069,2,1,2,1.0,1.0,0.0,0.0,0.0
1441.0,450643,43,3,5,2979.0,3228.0,0.06509999999999999,0.1276,0.1491
20320.0,150088,16,4,8,21785.0,21646.0,1.0,1.0,1.0
1459.0,200008,21,3,1,991.0,825.0,0.0705,0.048,0.0381
0.0,100030,10,2,4,0.0,0.0,0.0,0.0,0.0
62.0,340186,27,1,4,178.0,152.0,0.0036,0.0087,0.006999999999999999
559.0,390012,38,1,7,571.0,585.0,0.029900000000000003,0.026600000000000002,0.027000000000000003
3282.0,430016,41,3,5,3230.0,3228.0,0.1534,0.1506,0.1491
1.0,160083,13,1,5,2.0,2.0,0.0,0.0001,0.0001
1.0,100019,10,1,2,1.0,1.0,0.0,0.0,0.0
0.0,140160,15,2,4,0.0,0.0,0.0,0.0,0.0
1379.0,50149,5,3,7,1250.0,1174.0,0.0662,0.055999999999999994,0.0542
0.0,450219,43,2,4,0.0,0.0,0.0,0.0,0.0
0.0,60034,6,2,2,0.0,0.0,0.0,0.0,0.0
11.0,530012,50,2,6,20.0,19.0,0.0005,0.001,0.0009
0.0,60100,6,1,2,0.0,1.0,0.0,0.0,0.0
1.0,100012,10,1,5,2.0,2.0,0.0,0.0001,0.0001
1160.0,140100,15,3,7,1262.0,1174.0,0.0434,0.0579,0.0542
83.0,140180,15,3,2,124.0,149.0,0.0040999999999999995,0.005699999999999999,0.0069
0.0,260108,24,1,2,0.0,1.0,0.0,0.0,0.0
10344.0,140291,15,2,3,9812.0,10139.0,0.4857,0.45049999999999996,0.46840000000000004
0.0,40011,3,2,2,0.0,0.0,0.0,0.0,0.0
0.0,380047,37,2,2,0.0,0.0,0.0,0.0,0.0
3741.0,50133,5,3,5,3762.0,3228.0,0.18969999999999998,0.16870000000000002,0.1491
1141.0,490059,45,3,1,917.0,825.0,0.0473,0.0443,0.0381
8.0,170009,17,2,6,19.0,19.0,0.0005,0.0009,0.0009
1121.0,50586,5,2,7,1651.0,1545.0,0.0592,0.07400000000000001,0.07139999999999999
395.0,520019,48,1,7,516.0,585.0,0.025099999999999997,0.025,0.027000000000000003
9832.0,230021,22,2,3,9980.0,10139.0,0.47090000000000004,0.47369999999999995,0.46840000000000004
774.0,670106,43,3,4,837.0,855.0,0.0351,0.0358,0.0395
614.0,450236,43,1,7,661.0,585.0,0.024399999999999998,0.028300000000000002,0.027000000000000003
4.0,200034,21,1,3,15.0,7.0,0.0002,0.0007000000000000001,0.0003
18231.0,360010,35,4,8,21942.0,21646.0,1.0,1.0,1.0
0.0,100118,10,2,5,0.0,0.0,0.0,0.0,0.0
0.0,260176,24,2,4,0.0,0.0,0.0,0.0,0.0
0.0,340024,27,2,1,0.0,0.0,0.0,0.0,0.0
3705.0,40153,3,3,5,2576.0,3228.0,0.2061,0.12050000000000001,0.1491
2990.0,30038,4,3,5,2112.0,3228.0,0.1398,0.0964,0.1491
92.0,10078,2,1,4,108.0,152.0,0.0044,0.0052,0.006999999999999999
0.0,270032,26,2,2,0.0,0.0,0.0,0.0,0.0
141.0,50038,5,3,2,156.0,149.0,0.0060999999999999995,0.006999999999999999,0.0069
0.0,390312,38,2,2,0.0,0.0,0.0,0.0,0.0
3.0,420101,40,2,6,20.0,19.0,0.0002,0.0009,0.0009
7824.0,360107,35,2,3,10091.0,10139.0,0.4155,0.45990000000000003,0.46840000000000004
0.0,310073,31,2,5,0.0,0.0,0.0,0.0,0.0
0.0,360013,35,2,5,0.0,0.0,0.0,0.0,0.0
0.0,50543,5,3,2,156.0,149.0,0.0,0.006999999999999999,0.0069
2166.0,50292,5,3,3,2641.0,2857.0,0.1063,0.1184,0.132
0.0,110016,11,2,1,0.0,0.0,0.0,0.0,0.0
0.0,100107,10,2,4,0.0,0.0,0.0,0.0,0.0
0.0,330085,34,2,1,0.0,0.0,0.0,0.0,0.0
33.0,440132,42,1,4,159.0,152.0,0.0016,0.0072,0.006999999999999999
0.0,180116,18,1,2,0.0,1.0,0.0,0.0,0.0
6.0,260214,24,2,6,23.0,19.0,0.0003,0.0011,0.0009
36.0,490122,45,3,6,81.0,89.0,0.0018,0.0039000000000000003,0.0040999999999999995
10483.0,250004,25,2,3,9439.0,10139.0,0.4672,0.4512,0.46840000000000004
1694.0,320061,32,3,3,2850.0,2857.0,0.1384,0.1399,0.132
1.0,40119,3,1,5,2.0,2.0,0.0001,0.0001,0.0001
9.0,50115,5,2,6,17.0,19.0,0.0004,0.0007000000000000001,0.0009
16528.0,110051,11,4,8,20978.0,21646.0,1.0,1.0,1.0
554.0,450033,43,1,7,661.0,585.0,0.0235,0.028300000000000002,0.027000000000000003
11146.0,60100,6,2,3,11543.0,10139.0,0.4789,0.5157,0.46840000000000004
8.0,490066,45,2,6,16.0,19.0,0.0004,0.0008,0.0009
1147.0,440148,42,3,7,1174.0,1174.0,0.06280000000000001,0.0535,0.0542
0.0,330397,34,1,2,0.0,1.0,0.0,0.0,0.0
346.0,110121,11,1,7,576.0,585.0,0.023700000000000002,0.0275,0.027000000000000003
2.0,500150,47,1,1,7.0,13.0,0.0001,0.0004,0.0006
8.0,50093,5,1,3,4.0,7.0,0.0004,0.0002,0.0003
3.0,100092,10,1,6,8.0,8.0,0.0002,0.0004,0.0004
13.0,450292,43,2,6,23.0,19.0,0.0007000000000000001,0.001,0.0009
0.0,30092,4,2,4,0.0,0.0,0.0,0.0,0.0
0.0,150035,16,2,5,0.0,0.0,0.0,0.0,0.0
0.0,360082,35,1,3,11.0,7.0,0.0,0.0005,0.0003
0.0,180053,18,2,1,0.0,0.0,0.0,0.0,0.0
2.0,330084,34,1,5,3.0,2.0,0.0001,0.0001,0.0001
256.0,390278,38,3,4,839.0,855.0,0.028900000000000002,0.0391,0.0395
1511.0,140150,15,2,7,1595.0,1545.0,0.0635,0.0732,0.07139999999999999
3429.0,320003,32,3,5,2378.0,3228.0,0.23079999999999998,0.1168,0.1491
59.0,310070,31,1,4,124.0,152.0,0.0028000000000000004,0.0055000000000000005,0.006999999999999999
623.0,450137,43,1,7,661.0,585.0,0.0252,0.028300000000000002,0.027000000000000003
19671.0,390097,38,4,8,21471.0,21646.0,1.0,1.0,1.0
17274.0,260074,24,4,8,21320.0,21646.0,1.0,1.0,1.0
0.0,250134,25,3,1,898.0,825.0,0.0,0.0429,0.0381
197.0,50245,5,1,4,93.0,152.0,0.0088,0.0042,0.006999999999999999
5.0,100131,10,1,3,6.0,7.0,0.0002,0.0003,0.0003
13.0,140200,15,1,1,11.0,13.0,0.0006,0.0005,0.0006
6.0,340173,27,1,6,8.0,8.0,0.0003,0.0004,0.0004
445.0,240043,23,1,7,506.0,585.0,0.0273,0.024,0.027000000000000003
0.0,450389,43,2,5,0.0,0.0,0.0,0.0,0.0
8645.0,50072,5,2,3,10415.0,10139.0,0.5916,0.4669,0.46840000000000004
1392.0,100314,10,3,5,3391.0,3228.0,0.0717,0.1542,0.1491
0.0,450002,43,2,4,0.0,0.0,0.0,0.0,0.0
2898.0,450078,43,3,5,2979.0,3228.0,0.2492,0.1276,0.1491
1737.0,450358,43,3,5,2979.0,3228.0,0.0678,0.1276,0.1491
6.0,230069,22,1,1,11.0,13.0,0.0003,0.0005,0.0006
552.0,360145,35,1,7,597.0,585.0,0.027200000000000002,0.027200000000000002,0.027000000000000003
3113.0,450871,43,3,3,4185.0,2857.0,0.1286,0.1793,0.132
0.0,100118,10,2,4,0.0,0.0,0.0,0.0,0.0
0.0,230078,22,1,1,11.0,13.0,0.0,0.0005,0.0006
1.0,50281,5,1,2,0.0,1.0,0.0,0.0,0.0
0.0,450042,43,2,1,0.0,0.0,0.0,0.0,0.0
763.0,230005,22,3,1,803.0,825.0,0.0425,0.0381,0.0381
68.0,150047,16,3,6,87.0,89.0,0.0038,0.004,0.0040999999999999995
0.0,220046,20,2,5,0.0,0.0,0.0,0.0,0.0
2.0,250006,25,1,2,1.0,1.0,0.0001,0.0,0.0
0.0,50597,5,2,4,0.0,0.0,0.0,0.0,0.0
7.0,420038,40,1,6,9.0,8.0,0.0003,0.0004,0.0004
2491.0,670106,43,3,5,2979.0,3228.0,0.1131,0.1276,0.1491
15148.0,190116,19,4,8,22493.0,21646.0,1.0,1.0,1.0
914.0,390062,38,3,7,1163.0,1174.0,0.0507,0.0541,0.0542
5.0,330261,34,1,6,7.0,8.0,0.0002,0.0003,0.0004
214.0,250004,25,3,2,193.0,149.0,0.0095,0.0092,0.0069
19044.0,180138,18,4,8,21081.0,21646.0,1.0,1.0,1.0
612.0,170086,17,1,7,538.0,585.0,0.0286,0.025099999999999997,0.027000000000000003
776.0,110050,11,3,7,1212.0,1174.0,0.0564,0.057800000000000004,0.0542
15.0,10104,2,1,1,16.0,13.0,0.0007000000000000001,0.0008,0.0006
3.0,450021,43,1,5,3.0,2.0,0.0001,0.0001,0.0001
0.0,330188,34,2,4,0.0,0.0,0.0,0.0,0.0
0.0,20018,1,1,1,7.0,13.0,0.0,0.0004,0.0006
13.0,390001,38,1,1,12.0,13.0,0.0006,0.0006,0.0006
525.0,110194,11,2,7,1500.0,1545.0,0.0536,0.07150000000000001,0.07139999999999999
1717.0,230297,22,2,7,1569.0,1545.0,0.064,0.0745,0.07139999999999999
243.0,370041,36,3,4,843.0,855.0,0.0118,0.038900000000000004,0.0395
2838.0,180128,18,3,3,2928.0,2857.0,0.19219999999999998,0.1389,0.132
18889.0,300023,30,4,8,20693.0,21646.0,1.0,1.0,1.0
169.0,290046,33,3,2,144.0,149.0,0.0064,0.0062,0.0069
0.0,670108,43,2,4,0.0,0.0,0.0,0.0,0.0
0.0,390179,38,1,3,7.0,7.0,0.0,0.0003,0.0003
95.0,260176,24,2,6,23.0,19.0,0.0043,0.0011,0.0009
13.0,300019,30,1,5,3.0,2.0,0.0007000000000000001,0.0001,0.0001
0.0,240044,23,2,4,0.0,0.0,0.0,0.0,0.0
0.0,450237,43,2,2,0.0,0.0,0.0,0.0,0.0
681.0,450272,43,3,1,879.0,825.0,0.034,0.0377,0.0381
7.0,60049,6,2,6,21.0,19.0,0.0004,0.0009,0.0009
4.0,100034,10,1,5,2.0,2.0,0.0001,0.0001,0.0001
16.0,140019,15,1,1,11.0,13.0,0.001,0.0005,0.0006
25639.0,450358,43,4,8,23343.0,21646.0,1.0,1.0,1.0
186.0,260059,24,3,2,149.0,149.0,0.0115,0.006999999999999999,0.0069
82.0,450713,43,1,4,140.0,152.0,0.0034000000000000002,0.006,0.006999999999999999
23215.0,30121,4,4,8,21904.0,21646.0,1.0,1.0,1.0
959.0,10006,2,3,7,1142.0,1174.0,0.0473,0.055,0.0542
231.0,500152,47,1,4,188.0,152.0,0.0123,0.009000000000000001,0.006999999999999999
18068.0,450292,43,4,8,23343.0,21646.0,1.0,1.0,1.0
7.0,50335,5,1,6,8.0,8.0,0.0004,0.0003,0.0004
1163.0,240018,23,2,7,1514.0,1545.0,0.06849999999999999,0.0719,0.07139999999999999
